"","time","number","diam","LDSA","surface","mass","sigma","idiff","ucor","DV","T","RH","P","flow","bat","Ipump","error","PWMpump","steps","n10.00","n16.26","n26.43","n42.96","n69.83","n113.52","n184.55","n300.00","A1","A2","A3","A4","A5","Part_time"
"3112",12447,8473,30,18.1,132.3,6.23,2.11,2.03,3547,1200,26.3,48,1015.9,0.5,3.82,15.32,0,53,100,4270,9276,10628,9314,5021,0,0,1640,2.93476,1.74034,1.08,0.6897,0.32275,2023-07-14 10:01:56
"3113",12451,12613,23,19.3,145.9,7.21,1.97,1.97,3541,98,26.4,48,1016.2,0.5,3.83,15.04,0,53,93,9248,19463,18108,10267,376,240,151,1913,3.16413,1.99463,1.16441,0.7436,0.34797,2023-07-14 10:02:00
"3114",12455,12365,24,19.8,149.3,7.43,1.98,2.02,3544,361,26.4,48,1015.9,0.5,3.82,15.32,0,53,81,8730,18419,17794,10857,548,178,72,1994,3.20812,2.02236,1.17881,0.75394,0.35281,2023-07-14 10:02:04
"3115",12459,12473,24,19.5,134.2,6.32,1.98,2.03,3545,721,26.4,48,1016.1,0.5,3.82,15.04,0,53,60,9129,18863,16873,9325,3179,50,5,1680,3.16225,1.99345,1.16196,0.59686,0.34777,2023-07-14 10:02:08
"3116",12463,11920,25,19.4,113.2,4.28,2.01,1.99,3543,1200,26.4,48,1015.8,0.5,3.82,15.68,0,53,100,8025,17155,15712,9439,3377,969,979,830,3.16078,1.99252,1.16141,0.59658,0.18547,2023-07-14 10:02:12
"3117",12467,9489,31,19.2,115.2,4.78,1.98,2,3541,99,26.4,48,1016,0.5,3.83,14.8,0,53,45,4070,9229,11980,12064,6393,0,28,1201,2.96661,2.10759,1.09007,0.55994,0.17408,2023-07-14 10:02:16
"3118",12471,9554,32,18.3,119.7,4.69,2.03,2.01,3545,360,26.4,48,1015.9,0.5,3.82,15.32,0,53,100,4094,9237,11487,11392,6988,842,129,1103,3.13493,2.22716,1.22637,0.5917,0.18395,2023-07-14 10:02:20
"3119",12475,9591,30,19.4,117,4.57,2.04,1.97,3543,721,26.4,48,1015.9,0.5,3.82,15.24,0,53,65,4497,10049,12137,11214,5209,777,570,992,3.01963,2.14525,1.18127,0.61163,0.17719,2023-07-14 10:02:24
"3120",12479,10207,28,18.6,132.9,6.04,2.04,2.02,3543,1200,26.4,48,1016,0.5,3.82,15.36,0,53,100,5479,11909,13194,10996,5213,0,0,1576,3.08814,2.19392,1.20807,0.62551,0.26903,2023-07-14 10:02:28
"3121",12483,9516,29,18.2,123.9,5.54,2.03,2,3543,100,26.4,48,1016,0.5,3.82,15.4,0,53,100,4881,10694,12421,10823,4653,118,79,1422,2.85998,2.07872,1.11881,0.57929,0.24915,2023-07-14 10:02:32
"3122",12487,8658,32,18.2,127,5.46,2.07,2.01,3544,361,26.5,48,1016.1,0.5,3.82,14.92,0,53,79,3714,8215,10243,10195,6824,458,2,1374,2.9685,2.15759,1.24404,0.60127,0.25861,2023-07-14 10:02:36
"3123",12491,9465,30,18.5,132.8,5.85,2.06,2.01,3543,721,26.4,48,1015.8,0.5,3.82,14.88,0,53,92,4460,9749,11639,10873,6537,29,70,1493,3.05083,2.21743,1.27854,0.61831,0.26578,2023-07-14 10:02:40
"3124",12495,8966,33,19.3,122,4.69,2.08,1.98,3541,1200,26.5,48,1016.3,0.5,3.82,15.52,0,53,54,3685,8319,10438,10448,6573,1886,69,1068,3.11628,2.26501,1.30597,0.63157,0.17055,2023-07-14 10:02:44
"3125",12499,8079,34,18.8,112.8,4.06,2.11,1.96,3544,99,26.4,47,1016.1,0.5,3.82,15.04,0,53,100,3258,7285,8891,8830,6330,2821,3,866,3.02252,2.09329,1.26668,0.61257,0.16542,2023-07-14 10:02:48
"3126",12503,8451,31,17.2,108.6,4.26,2.07,2.01,3545,361,26.4,47,1016,0.5,3.82,15.12,0,53,100,3915,8743,10191,9355,5451,1187,236,964,2.79925,1.93866,1.1292,0.56732,0.1532,2023-07-14 10:02:52
"3127",12507,8755,29,17.1,103.8,3.96,2.08,2.03,3541,721,26.4,47,1015.9,0.5,3.82,15.4,0,53,100,4752,10427,11025,8609,3653,1773,413,834,2.70319,1.87213,1.09045,0.56653,0.14794,2023-07-14 10:02:56
"3128",12511,7544,32,16.6,108,4.53,2.08,2.01,3544,1200,26.4,47,1015.9,0.5,3.82,15.44,0,53,100,3292,7304,8993,8752,5422,864,2,1117,2.62021,1.81466,1.05697,0.54914,0.19133,2023-07-14 10:03:00
"3129",12515,7519,34,16.3,111.4,4.75,2.03,1.97,3541,100,26.4,47,1016.2,0.5,3.82,15.08,0,53,55,2687,6237,9034,10126,6110,203,40,1191,2.61751,1.97328,1.05589,0.54858,0.19113,2023-07-14 10:03:04
"3130",12519,7891,34,18,118.7,4.94,2.05,2.04,3543,359,26.4,47,1016,0.5,3.82,15.48,0,53,57,2867,6568,9273,10222,6417,813,17,1214,2.80968,2.11816,1.17042,0.58885,0.20516,2023-07-14 10:03:08
"3131",12523,8767,32,17.9,124,5.08,2.07,2,3544,721,26.4,47,1015.9,0.5,3.82,15.36,0,53,75,3635,8279,10922,10988,5237,868,458,1158,2.93628,2.21359,1.22315,0.65305,0.21441,2023-07-14 10:03:12
"3132",12527,8382,32,17.5,133,6.05,2.06,2,3543,1200,26.4,47,1016.1,0.5,3.82,15.24,0,53,42,3296,7433,10422,11100,5883,7,6,1572,2.89244,2.18054,1.20489,0.6433,0.25787,2023-07-14 10:03:16
"3133",12531,8548,32,18,134,6.05,2.07,1.96,3541,99,26.4,47,1015.8,0.5,3.82,15.08,0,53,71,3492,7820,10492,10880,6207,25,24,1564,2.95511,2.17376,1.231,0.65724,0.26346,2023-07-14 10:03:20
"3134",12535,7391,34,17,122.5,5.3,2.12,1.97,3540,361,26.4,47,1016.2,0.5,3.82,15.36,0,53,59,2944,6550,8458,8744,6032,974,6,1316,2.73858,2.01448,1.21902,0.60908,0.24415,2023-07-14 10:03:24
"3135",12539,8135,34,18,125.9,5.13,2.1,1.96,3541,721,26.4,47,1015.9,0.5,3.82,15.4,0,53,52,3194,7029,8952,9363,7460,1317,0,1232,3.00519,2.2106,1.3377,0.5815,0.26792,2023-07-14 10:03:28
"3136",12543,7504,34,16.7,109.7,4.28,2.11,2.01,3541,1200,26.4,47,1016.2,0.5,3.82,15,0,53,78,3093,6818,8270,8260,6476,1630,21,989,2.71036,1.99372,1.20646,0.52445,0.21006,2023-07-14 10:03:32
"3137",12547,7418,35,16.6,111.4,4.29,2.08,1.98,3541,99,26.5,47,1016,0.5,3.82,14.8,0,53,96,2679,6001,8057,8838,6885,1705,0,985,2.74849,2.09736,1.22343,0.53183,0.21301,2023-07-14 10:03:36
"3138",12551,7257,35,16.3,107.2,4.16,2.08,1.99,3540,360,26.4,47,1016.1,0.5,3.82,15.28,0,53,60,2671,5979,8004,8699,6575,1492,1,964,2.64343,2.01719,1.16178,0.5115,0.20487,2023-07-14 10:03:40
"3139",12555,8592,32,16.6,128.9,5.59,2.08,2.02,3544,720,26.5,47,1016.1,0.5,3.82,15.08,0,53,100,3664,8240,10720,10678,5327,361,377,1346,2.86559,2.18672,1.25942,0.64532,0.22209,2023-07-14 10:03:44
"3140",12559,10158,35,16.1,186.3,8.59,2.1,2,3539,1199,26.4,47,1016,0.5,3.82,15.04,0,53,77,3665,8061,11741,13262,9174,0,0,2234,3.8535,2.94059,1.6936,0.8678,0.54352,2023-07-14 10:03:48
"3141",12563,17552,29,40.3,279.2,13.44,2.14,1.97,3543,100,26.5,47,1016,0.5,3.82,14.92,0,53,94,10056,20871,21971,17049,9667,0,0,3563,5.6692,4.03534,2.4916,1.27669,0.79961,2023-07-14 10:03:52
"3142",12567,10411,28,23.1,157.1,7.56,2.11,2,3539,361,26.5,47,1016.1,0.5,3.82,15.08,0,53,84,6108,12646,13369,10222,4987,0,0,2006,3.22763,2.29742,1.38848,0.72685,0.45524,2023-07-14 10:03:56
"3143",12571,10753,31,22.5,167.5,7.59,2.12,1.95,3541,721,26.5,47,1016,0.5,3.82,15.36,0,53,100,5326,11114,12544,11251,8751,0,0,1967,3.66353,2.6077,1.576,0.70037,0.51672,2023-07-14 10:04:00
"3144",12575,12508,29,23.7,122.8,2.91,2.16,2.03,3540,1200,26.5,47,1016.1,0.5,3.82,14.96,0,53,100,7470,16317,15075,9409,3341,5898,1761,0,3.85926,2.74702,1.6602,0.73779,0.10517,2023-07-14 10:04:04
"3145",12579,9746,36,23.8,125.2,3.79,2.06,2,3544,100,26.5,47,1016.1,0.5,3.82,15.2,0,53,100,3258,7633,10490,11631,8001,4451,59,659,3.61063,2.74759,1.55325,0.69026,0.09839,2023-07-14 10:04:08
"3146",12583,9636,35,21.6,116.2,3.54,2.03,2,3541,361,26.5,47,1016,0.5,3.82,15.24,0,53,67,3309,7864,11044,12184,7171,2989,536,566,3.38293,2.57431,1.38398,0.64673,0.09219,2023-07-14 10:04:12
"3147",12587,8782,36,20.3,121.2,4.18,2.06,2,3539,720,26.5,47,1016.1,0.5,3.82,15.32,0,53,100,2891,6915,10143,11352,6002,3299,183,828,3.22857,2.45685,1.32083,0.7328,0.08798,2023-07-14 10:04:16
"3148",12591,8571,35,19.6,123.4,4.73,2.04,2.01,3541,1201,26.5,47,1016,0.5,3.82,15.16,0,53,66,2852,6748,10083,11451,6373,1934,102,1070,3.09507,2.35526,1.26622,0.70249,0.12493,2023-07-14 10:04:20
"3149",12595,7459,35,17,103.8,3.79,2.04,1.97,3540,100,26.5,47,1016.1,0.5,3.82,15.08,0,53,75,2473,5943,8911,10005,4873,2130,217,793,2.67093,2.05623,1.0927,0.60623,0.10781,2023-07-14 10:04:24
"3150",12599,6237,38,15.2,95.4,3.31,2.07,1.96,3541,359,26.5,47,1016.1,0.5,3.82,15.32,0,53,100,1830,4368,6634,7868,5323,2858,0,673,2.48427,1.91253,1.06732,0.56386,0.10028,2023-07-14 10:04:28
"3151",12603,6889,38,15.8,102.2,3.52,2.06,2.03,3541,722,26.5,47,1016,0.5,3.82,15.2,0,53,100,2055,4876,7358,8716,6007,2904,9,716,2.69469,2.07452,1.15772,0.58361,0.10877,2023-07-14 10:04:32
"3152",12607,6739,35,15.7,111.9,4.86,2.06,1.96,3539,1200,26.5,47,1016,0.5,3.82,15.56,0,53,87,2283,5205,7756,8972,6105,386,0,1226,2.495,1.92079,1.07193,0.54036,0.24037,2023-07-14 10:04:36
"3153",12611,7331,31,15.8,111.5,5.07,2.08,2.03,3543,100,26.5,47,1016.1,0.5,3.82,15.24,0,53,91,3310,7259,9083,8801,4950,2,16,1317,2.4287,1.80133,1.04344,0.526,0.23399,2023-07-14 10:04:40
"3154",12615,5410,37,15.4,104.8,4.12,2.31,2.01,3541,360,26.5,47,1016.1,0.5,3.82,14.88,0,53,49,2406,5043,4893,4112,5341,2923,8,905,2.33429,1.73131,1.2746,0.50555,0.22489,2023-07-14 10:04:44
"3155",12619,6733,36,16.5,136.7,5.81,2.29,1.97,3544,721,26.5,47,1015.9,0.5,3.82,15.32,0,53,71,2902,6192,6651,6042,6079,2596,78,1362,2.84538,2.11038,1.55368,0.67709,0.27413,2023-07-14 10:04:48
"3156",12623,7778,35,19.9,129.9,4.08,2.38,2.01,3539,1200,26.5,47,1015.9,0.5,3.82,15.04,0,53,92,4025,8541,7448,4793,5046,5165,1386,454,3.20652,2.37823,1.75087,0.76303,0.18926,2023-07-14 10:04:52
"3157",12627,8575,41,23.2,168.1,5.94,2.24,1.97,3541,99,26.5,47,1016,0.5,3.82,15.28,0,53,33,2834,6360,7702,8185,8068,5807,606,1070,3.91442,3.03661,2.13741,0.93148,0.23104,2023-07-14 10:04:56
"3158",12631,7196,37,18.3,120,4.63,2.13,2.03,3541,361,26.5,47,1016,0.5,3.82,14.96,0,53,78,2411,5619,7902,8737,5496,2860,47,1026,2.82983,2.19524,1.30047,0.67339,0.16703,2023-07-14 10:05:00
"3159",12635,6825,37,15.6,127.4,5.21,2.16,2,3543,720,26.6,47,1016.1,0.5,3.82,15.12,0,53,100,2196,5195,7684,8650,4771,2352,333,1159,2.79871,2.1711,1.28617,0.76991,0.16519,2023-07-14 10:05:04
"3160",12639,7400,35,19,135.5,5.92,2.14,1.99,3540,1200,26.5,47,1016,0.5,3.82,15.32,0,53,100,2582,6053,8848,9720,4797,1343,311,1413,2.84187,2.20458,1.306,0.78179,0.17955,2023-07-14 10:05:08
"3161",12643,6082,38,16.8,116.2,4.81,2.16,1.99,3541,100,26.5,47,1016.2,0.5,3.82,15.2,0,53,100,1936,4562,6759,7672,4480,2083,235,1092,2.52579,1.95287,1.16075,0.69483,0.15958,2023-07-14 10:05:12
"3162",12647,6110,38,16.2,119.9,4.85,2.2,2.02,3543,361,26.5,47,1016.2,0.5,3.82,15.08,0,53,78,2023,4695,6588,7246,4529,2399,430,1042,2.59782,2.00855,1.26387,0.71465,0.16413,2023-07-14 10:05:16
"3163",12651,5801,40,15.6,100.8,3.61,2.13,1.99,3537,720,26.5,47,1016,0.5,3.82,15.12,0,53,62,1745,4024,5626,6570,5697,3066,18,742,2.46807,1.90824,1.20075,0.54042,0.15593,2023-07-14 10:05:20
"3164",12655,6104,39,15,102.4,3.53,2.15,1.97,3541,1200,26.5,47,1016,0.5,3.82,15.12,0,53,94,1932,4436,5980,6730,5632,3439,94,682,2.56339,1.98193,1.24712,0.56129,0.13747,2023-07-14 10:05:24
"3165",12659,5712,41,14.7,97,3.29,2.09,1.98,3540,100,26.5,46,1016,0.5,3.82,15.12,0,53,72,1470,3540,5496,6885,5692,3337,0,643,2.42895,1.95948,1.18172,0.53185,0.13026,2023-07-14 10:05:28
"3166",12663,5428,42,14.8,92.7,3.08,2.07,2,3540,360,26.5,46,1016.2,0.5,3.82,15.28,0,53,74,1289,3120,5118,6661,5680,3224,46,580,2.3549,1.89974,1.12713,0.51564,0.12629,2023-07-14 10:05:32
"3167",12667,5771,39,14.8,102.1,3.9,2.11,1.98,3539,721,26.5,46,1015.8,0.5,3.82,14.88,0,53,75,1635,3940,6184,7417,4742,2462,121,842,2.35662,1.90112,1.12796,0.573,0.12638,2023-07-14 10:05:36
"3168",12671,5623,40,15.2,110.5,4.63,2.11,1.99,3539,1201,26.5,46,1016.2,0.5,3.82,15.28,0,53,92,1538,3619,5889,7354,5463,1676,0,1106,2.3691,1.91119,1.13393,0.57604,0.21771,2023-07-14 10:05:40
"3169",12675,5901,35,14.4,108.7,4.78,2.17,1.98,3540,99,26.5,46,1016.1,0.5,3.82,14.88,0,53,61,2274,5093,6670,6950,4617,1124,56,1178,2.26954,1.76314,1.08628,0.55183,0.20856,2023-07-14 10:05:44
"3170",12679,6211,35,14.1,111.1,4.89,2.14,1.99,3540,360,26.5,47,1016.1,0.5,3.82,15,0,53,76,2364,5315,7175,7600,4788,845,145,1196,2.33575,1.81458,1.09851,0.56793,0.21464,2023-07-14 10:05:48
"3171",12683,6345,35,14.8,113,4.94,2.13,2,3539,720,26.5,47,1016,0.5,3.82,15.36,0,53,68,2321,5212,7170,7822,5426,832,59,1224,2.40768,1.87046,1.13234,0.55812,0.22125,2023-07-14 10:05:52
"3172",12687,5314,37,12.8,98.6,4.18,2.14,1.97,3540,1200,26.5,47,1015.9,0.5,3.82,15,0,53,100,1766,3998,5699,6511,4949,1241,1,1014,2.14136,1.66356,1.00709,0.49639,0.20615,2023-07-14 10:05:56
"3173",12691,5448,39,13.2,101.7,4.25,2.1,1.97,3540,100,26.5,47,1015.9,0.5,3.82,15.44,0,53,100,1591,3677,5763,7052,5392,1319,0,1022,2.228,1.77244,1.04783,0.51647,0.21449,2023-07-14 10:06:00
"3174",12695,6800,37,15.7,120.4,5.28,2.05,2.01,3540,361,26.5,47,1016,0.501,3.82,15,0,53,94,2007,4723,7819,9622,6232,480,0,1336,2.5961,2.06527,1.13791,0.6018,0.24993,2023-07-14 10:06:04
"3175",12699,5724,37,14.8,111.1,4.99,2.09,2.03,3540,720,26.6,47,1016.1,0.5,3.82,15.52,0,53,100,1630,3885,6572,8124,4962,687,0,1263,2.29852,1.82854,1.00748,0.59744,0.22128,2023-07-14 10:06:08
"3176",12703,5122,38,14.1,99,4.27,2.1,2.01,3537,1200,26.6,46,1016,0.5,3.82,15.2,0,53,100,1396,3349,5687,7106,4539,1144,0,1048,2.10645,1.67574,0.92329,0.54752,0.18137,2023-07-14 10:06:12
"3177",12707,5982,36,14,107.9,4.79,2.06,2.01,3540,100,26.5,46,1015.9,0.5,3.82,15,0,53,58,1703,4189,7341,8986,4239,533,172,1182,2.26099,1.81824,0.99103,0.58769,0.19468,2023-07-14 10:06:16
"3178",12711,5301,39,14.1,109.8,4.81,2.16,2.01,3543,361,26.5,46,1016,0.5,3.82,14.96,0,53,67,1582,3689,5710,6816,4706,1435,0,1182,2.229,1.79252,1.1045,0.57937,0.19193,2023-07-14 10:06:20
"3179",12715,4897,41,13.3,98.4,3.92,2.13,2.04,3541,720,26.5,46,1016,0.5,3.8,15.12,0,53,100,1294,3031,4783,6002,5004,2191,3,891,2.16337,1.73974,1.07198,0.52114,0.18628,2023-07-14 10:06:24
"3180",12719,5450,38,14.3,119.8,5.64,2.15,1.99,3540,1200,26.5,46,1015.9,0.5,3.82,14.92,0,53,68,1667,3702,5755,7106,6122,0,0,1473,2.28101,1.83434,1.13027,0.54948,0.31722,2023-07-14 10:06:28
"3181",12723,5849,34,13.7,121.5,5.81,2.23,2.01,3543,99,26.5,47,1016,0.5,3.82,14.96,0,53,76,2550,5428,6362,6193,5493,168,0,1519,2.32943,1.73165,1.15426,0.56114,0.32395,2023-07-14 10:06:32
"3182",12727,5978,31,13.5,111.8,5.42,2.2,2.04,3541,361,26.5,47,1015.9,0.5,3.82,15.28,0,53,40,3026,6349,7017,6087,4416,0,0,1433,2.14451,1.59418,1.02927,0.5166,0.29823,2023-07-14 10:06:36
"3183",12731,6510,30,13.5,135.2,6.91,2.24,2.01,3541,720,26.5,47,1016.1,0.5,3.82,15.28,0,53,83,3380,7252,8246,6971,3122,13,4,1860,2.36998,1.76179,1.13749,0.68122,0.32959,2023-07-14 10:06:40
"3184",12735,5900,35,16.8,120.8,5.5,2.24,2.04,3540,1199,26.5,47,1015.9,0.5,3.82,15.28,0,53,100,2411,5435,6807,6638,3615,1606,91,1356,2.38809,1.77526,1.14618,0.68643,0.20215,2023-07-14 10:06:44
"3185",12739,6459,35,15.3,132.6,6.09,2.21,2,3543,100,26.5,47,1016.2,0.5,3.82,14.88,0,53,78,2452,5589,7514,7798,4224,1454,43,1531,2.60565,1.98445,1.2506,0.74896,0.22057,2023-07-14 10:06:48
"3186",12743,6215,36,16,124.9,5.69,2.15,2.01,3540,361,26.5,47,1016.2,0.5,3.82,15.4,0,53,100,2002,4709,7238,8329,4622,1095,14,1438,2.54463,1.93798,1.09145,0.73142,0.2154,2023-07-14 10:06:52
"3187",12747,6245,36,16,119.5,5.37,2.13,1.99,3541,721,26.6,47,1016.1,0.5,3.82,15.08,0,53,100,2038,4759,7274,8371,4783,1009,0,1354,2.48698,1.89408,1.06672,0.6865,0.21052,2023-07-14 10:06:56
"3188",12751,6982,32,15.1,124.7,6.01,2.09,2.03,3540,1200,26.5,47,1016.1,0.5,3.82,15.04,0,53,81,2724,6293,9110,9640,3701,0,27,1589,2.45955,1.87318,1.05496,0.67892,0.21809,2023-07-14 10:07:00
"3189",12755,6933,31,14.5,121.3,5.88,2.12,1.99,3543,100,26.6,47,1016.1,0.5,3.82,15.2,0,53,100,3122,7033,9046,8685,3333,0,83,1549,2.3992,1.74696,1.02907,0.66227,0.21274,2023-07-14 10:07:04
"3190",12759,6528,30,14,106.5,5.15,2.08,1.99,3541,361,26.5,47,1015.9,0.5,3.82,15.36,0,53,100,3000,6815,8770,8312,2619,18,34,1366,2.1456,1.5623,0.88592,0.59226,0.19025,2023-07-14 10:07:08
"3191",12763,6218,30,13.1,115.5,5.85,2.12,2,3540,720,26.5,47,1016.1,0.5,3.82,14.76,0,53,100,2768,6399,8652,8365,1699,0,1,1581,2.14656,1.56301,0.88631,0.69101,0.19034,2023-07-14 10:07:12
"3192",12767,6962,28,14.4,116.1,5.55,2.11,1.98,3539,1199,26.6,47,1016.2,0.5,3.82,15.36,0,53,99,3405,7908,10223,9135,0,171,838,1309,2.25155,1.63945,0.92966,0.7248,0.19203,2023-07-14 10:07:16
"3193",12771,7597,34,16.2,152.9,7.49,2.09,2.01,3540,99,26.6,46,1016.3,0.5,3.82,14.8,0,53,59,2345,5889,10357,12092,2987,198,173,1958,2.85856,2.2675,1.1803,0.92021,0.2438,2023-07-14 10:07:20
"3194",12775,8820,39,21.1,212,9.26,2.3,2.01,3539,360,26.5,46,1016.2,0.5,3.82,15.36,0,53,40,2921,6812,9656,10469,5597,3025,1302,2011,4.03138,3.19781,2.11229,1.29776,0.34383,2023-07-14 10:07:24
"3195",12779,6127,43,19.1,127.2,4.86,2.17,1.99,3543,721,26.6,46,1016.3,0.499,3.82,14.84,0,53,59,1663,3818,5616,6897,6441,3323,265,1008,2.83023,2.24502,1.48293,0.68183,0.24139,2023-07-14 10:07:28
"3196",12783,5071,41,15.5,102.7,4.01,2.18,2.01,3540,1199,26.5,46,1016.1,0.5,3.82,15.32,0,53,56,1470,3376,4754,5647,5156,2738,0,885,2.27154,1.80185,1.1902,0.54724,0.17822,2023-07-14 10:07:32
"3197",12787,4996,39,13.6,98.1,3.86,2.21,2,3539,100,26.6,46,1016.1,0.5,3.82,15.2,0,53,80,1661,3738,4949,5457,4575,2237,229,824,2.13561,1.71998,1.11898,0.51449,0.16755,2023-07-14 10:07:36
"3198",12791,4532,44,13.7,96.1,3.69,2.13,1.97,3539,361,26.5,46,1016.1,0.5,3.82,15.28,0,53,25,1026,2499,4023,5346,5111,2664,1,802,2.13982,1.72337,1.10764,0.51551,0.16788,2023-07-14 10:07:40
"3199",12795,4620,42,13,104.3,4.26,2.21,2,3540,721,26.5,46,1016.1,0.5,3.82,15.2,0,53,64,1261,2965,4586,5559,4128,2053,431,907,2.15041,1.7319,1.11312,0.60213,0.16871,2023-07-14 10:07:44
"3200",12799,5383,36,13,113.9,4.97,2.23,2.03,3539,1200,26.5,46,1016,0.5,3.82,15.32,0,53,83,1934,4367,6128,6615,3862,624,906,1069,2.2152,1.78408,1.14666,0.62027,0.23086,2023-07-14 10:07:48
"3201",12803,5036,36,13.6,112.8,5.22,2.28,1.99,3541,100,26.6,46,1016.1,0.5,3.82,15.24,0,53,70,1986,4399,5482,5482,3813,1380,4,1314,2.13454,1.65037,1.1049,0.59768,0.22245,2023-07-14 10:07:52
"3202",12807,5814,34,14,118.8,5.74,2.17,2,3541,360,26.5,46,1016,0.5,3.82,15.32,0,53,79,2184,4980,7041,7561,4007,265,1,1508,2.24251,1.73385,1.05115,0.62792,0.2337,2023-07-14 10:07:56
"3203",12811,5809,36,13.7,110.3,4.95,2.14,2.01,3540,721,26.5,46,1016.2,0.5,3.82,15.24,0,53,78,2065,4646,6518,7230,5057,759,0,1250,2.27749,1.7609,1.06754,0.55622,0.23735,2023-07-14 10:08:00
"3204",12815,5083,37,12.9,88.8,3.52,2.14,1.99,3539,1200,26.5,46,1016,0.5,3.82,14.96,0,53,81,1680,3897,5508,6148,4057,1990,6,799,2.04192,1.57875,0.95712,0.49868,0.11464,2023-07-14 10:08:04
"3205",12819,4687,43,12.6,86.6,3.08,2.05,2.03,3541,100,26.5,46,1015.9,0.5,3.82,15.36,0,53,100,944,2413,4519,6206,4814,2620,71,618,2.07965,1.72317,0.97481,0.5079,0.11676,2023-07-14 10:08:08
"3206",12823,4293,46,13.3,86.4,3.09,2.05,2,3539,361,26.6,46,1016,0.5,3.82,15.24,0,53,50,772,2025,3720,5349,5042,2802,3,627,2.02185,1.67527,1.02493,0.49378,0.11351,2023-07-14 10:08:12
"3207",12827,4332,43,13.1,95.8,3.53,2.2,1.99,3540,720,26.5,46,1016,0.5,3.82,14.84,0,53,90,998,2523,4424,5584,3215,2143,1082,557,2.05992,1.70682,1.04423,0.63521,0.11565,2023-07-14 10:08:16
"3208",12831,5083,39,13.9,116.5,5.25,2.18,2.03,3541,1200,26.6,46,1016,0.5,3.82,14.88,0,53,41,1356,3328,5802,7164,3781,979,439,1237,2.19846,1.82161,1.11446,0.67793,0.17274,2023-07-14 10:08:20
"3209",12835,6579,27,14.9,103.1,4.04,2.32,2,3540,100,26.6,46,1016,0.499,3.82,15.4,0,53,100,4539,9759,8352,3970,0,2398,1535,622,2.20808,1.54501,1.11933,0.6809,0.17349,2023-07-14 10:08:24
"3210",12839,5319,32,12.2,106.1,4.6,2.36,2,3540,361,26.6,47,1016,0.5,3.82,14.96,0,53,100,2880,6262,6244,4438,1842,1777,799,960,2.12459,1.4866,1.08733,0.65515,0.16693,2023-07-14 10:08:28
"3211",12843,6012,28,12.9,98.8,3.97,2.34,2,3539,721,26.5,47,1016,0.5,3.82,15.12,0,53,100,3970,8477,7286,3721,942,2299,1091,699,2.12702,1.4883,1.08857,0.62378,0.16712,2023-07-14 10:08:32
"3212",12847,5894,30,13.4,112.2,4.96,2.34,2,3539,1200,26.5,47,1016,0.5,3.82,15.12,0,53,100,3427,7350,6918,4499,2156,1911,563,1105,2.24102,1.56807,1.14691,0.65721,0.19757,2023-07-14 10:08:36
"3213",12851,6503,44,16,160,7.2,2.09,2.03,3540,100,26.5,46,1016.1,0.5,3.82,14.88,0,53,59,1078,2944,6921,9975,6154,1877,91,1776,3.00756,2.60517,1.53921,0.88201,0.26515,2023-07-14 10:08:40
"3214",12855,10273,41,25.4,227.2,10.51,2.03,1.98,3540,360,26.5,46,1016,0.5,3.82,15.32,0,53,34,1733,4870,12113,17391,9121,511,269,2671,4.3292,3.74999,1.96098,1.2696,0.38166,2023-07-14 10:08:44
"3215",12859,15551,43,28.9,280.4,10.96,1.9,2.03,3540,721,26.6,46,1016,0.5,3.82,15,0,53,58,2022,5745,16016,25211,19196,2870,72,2560,6.46955,5.60398,2.93049,1.34207,0.57035,2023-07-14 10:08:48
"3216",12863,26765,45,71.5,381.8,9.91,1.89,1.98,3539,1200,26.6,47,1015.9,0.5,3.8,14.88,0,53,73,3270,10508,26599,40494,27093,17407,155,1308,11.0536,9.57472,5.00691,2.29301,0.11684,2023-07-14 10:08:52
"3217",12867,16010,35,39.3,191.1,4.66,2.12,1.99,3540,99,26.6,47,1016.1,0.5,3.82,15.4,0,53,66,6213,14525,17815,17224,8847,9538,1433,273,5.79362,4.43223,2.62431,1.20185,0.06124,2023-07-14 10:08:56
"3218",12871,19855,34,40.1,225.6,5.63,2.09,2,3540,360,26.6,46,1016.1,0.5,3.82,15.12,0,53,92,7688,18185,23315,22942,9451,10231,1904,370,6.89175,5.27232,2.97517,1.42965,0.07284,2023-07-14 10:09:00
"3219",12875,20496,36,46.6,205.4,3.77,2.05,1.99,3540,720,26.6,46,1016,0.5,3.82,15,0,53,100,7529,17520,21513,22097,16382,11471,615,0,7.16678,5.48273,3.0939,1.09983,0.07575,2023-07-14 10:09:04
"3220",12879,22301,40,53,264.1,6.02,1.96,2.01,3540,1199,26.6,47,1015.9,0.5,3.82,15.48,0,53,46,5452,13708,21147,27723,26000,10944,57,650,8.70479,6.65933,3.75786,1.33585,0.19253,2023-07-14 10:09:08
"3221",12883,28923,48,56.2,354.8,6.08,1.74,2.01,3540,99,26.6,47,1016,0.5,3.82,15,0,53,81,1830,7581,25368,44319,39817,18057,25,63,11.97501,10.70056,5.16962,1.83771,0.26486,2023-07-14 10:09:12
"3222",12887,33287,52,81.5,450.5,7.75,1.68,2.02,3541,361,26.5,47,1016,0.5,3.82,15.28,0,53,84,553,5726,26482,50499,49248,25214,9,8,14.73401,13.16593,6.98285,2.26111,0.32588,2023-07-14 10:09:16
