Partector2 SN 8365
Firmware: rev 275
Hardware: rev 3.2
BLE firmware: rev 9
Calibration: 6.20, calibrated on 21.2.2023
Cal params 1: -2.95, 20.53, 3.85, 0.970, 0.00000682, 1.07, 60, 100
Cal params 2: -4.94, 42.87, 13.57, 0.933, 150, 360
Cal params 3: -19.14, 81.95, 31.46, 0.792, 300, 720
Start: 5.10.2023 10:59:50
statistics: 249572 LDSAmin, 12333 min, 370878 pulses
settings 1: 2.00 Idiff, 50 P, 100 D, 0.5 duty cycle, 2.0 pulse period, 1 zeroHV, 1 pulsing
settings 2: 1820 dp setpoint, 10 P, 500 I, 0.50 flow%
settings 3: 0 integration time, 1 adaptive DV, 4 multi DV, 0 multiDV on, 20 DV switchtime, 1 antispike, 90 RH shutdown, 80 RH autoheat, 1.00 RH corr, 0 RTCcal, 0.00 offs 1T, 0.00 offs 2T, 0.00 offs 4T, 3 ADCmedian, 0 SD, 0 heater, 989.0 dPcal_p, 293.6 dPcal_T, 988.0 cal_p, 296.6 cal_T, 123 compensation, 0 OEM
settings 4: 999999 alarmlevel, 0 USBtransmit, 0 bluetooth, 15 brightness, 127 contrast, 1 low power, 1 selftest, 360000 selftest interval, 0 autopower
environment: T 12.6...35.7, RH 13.0...81.9
gain	1516.0	1553.0
startup	1454.3	1491.3
ST: Ipump 17.2mA	Display 16.4V	CE -23.6V	+ 2.50V	- -2.50V

time	number	diam	LDSA	surface	mass	A1	A2	idiff	HV	EM1	EM2	DV	T	RH	P	flow	bat	Ipump	error	PWMpump
1264.0	   9928	 38	20.57	102.58	2.18	3.317	1.338	2.00	3580	4.30	1.81	362	22.3	52	1025.4	0.500	3.98	16.04	0	53
1265.0	   9813	 36	19.12	90.38	1.81	3.083	1.170	0.00	275	-3.92	-1.49	362	22.3	52	1025.4	0.500	3.98	16.12	0	53
1266.0	   8773	 36	16.94	79.51	1.58	2.733	1.028	2.00	3579	4.86	1.49	362	22.3	52	1025.6	0.500	3.97	16.00	0	53
1267.0	   8353	 37	17.04	83.85	1.76	2.748	1.092	0.00	273	-3.49	-1.12	362	22.3	52	1025.6	0.500	3.98	15.68	0	53
1268.0	   9205	 36	17.76	83.31	1.66	2.865	1.077	1.99	3580	4.42	1.81	362	22.3	52	1025.6	0.500	3.98	15.60	0	53
1269.0	   9078	 34	16.73	75.41	1.44	2.699	0.968	0.00	275	-3.36	-1.12	361	22.3	52	1025.5	0.500	3.98	15.48	0	53
1270.0	   8426	 34	15.59	70.51	1.35	2.515	0.905	1.98	3579	4.48	1.62	361	22.3	52	1025.5	0.500	3.98	15.96	0	53
1271.0	   8511	 35	16.35	76.34	1.51	2.637	0.987	0.00	275	-3.67	-1.31	361	22.3	52	1025.5	0.500	3.98	16.00	0	53
1272.0	   9084	 37	18.25	88.64	1.83	2.944	1.152	2.02	3579	4.48	1.68	362	22.3	52	1025.3	0.500	3.98	15.96	0	53
1273.0	   8773	 38	18.04	89.37	1.89	2.909	1.165	0.00	273	-3.80	-1.56	362	22.3	52	1025.3	0.500	3.98	15.80	0	53
1274.0	   8767	 36	17.00	80.08	1.60	2.742	1.036	1.98	3579	4.61	1.49	362	22.3	52	1025.3	0.500	3.98	15.64	0	53
1275.0	   9141	 35	17.20	78.94	1.53	2.775	1.017	0.00	275	-3.42	-1.18	362	22.3	52	1025.4	0.500	3.98	15.80	0	53
1276.0	   9222	 35	17.41	80.12	1.56	2.809	1.033	2.00	3579	4.73	1.62	362	22.3	52	1025.4	0.500	3.98	15.56	0	53
1277.0	   8812	 36	17.31	82.45	1.67	2.792	1.069	0.00	272	-3.18	-1.25	361	22.3	52	1025.4	0.500	3.98	16.04	0	53
1278.0	   8799	 35	16.70	77.22	1.51	2.694	0.996	2.01	3580	4.67	1.81	361	22.3	52	1025.4	0.499	3.98	16.04	0	53
1279.0	   8837	 33	15.99	70.91	1.33	2.579	0.907	0.00	275	-3.24	-1.31	363	22.3	52	1025.4	0.500	3.99	16.00	0	53
1280.0	   8737	 34	15.83	70.30	1.32	2.554	0.899	2.00	3580	4.30	1.37	362	22.3	52	1025.4	0.500	3.98	15.80	0	53
1281.0	   8984	 33	15.76	68.04	1.24	2.542	0.864	0.00	273	-3.24	-1.00	362	22.3	52	1025.2	0.500	3.99	15.52	0	53
1282.0	   8961	 32	15.31	64.59	1.15	2.469	0.815	2.00	3580	4.30	1.31	362	22.3	52	1025.2	0.500	3.98	15.80	0	53
1283.0	   8172	 34	15.25	69.47	1.34	2.460	0.893	0.00	275	-3.24	-1.31	362	22.3	52	1025.2	0.500	3.99	15.88	0	53
1284.0	   8181	 36	16.05	76.35	1.54	2.589	0.990	2.04	3580	4.48	1.74	362	22.3	52	1025.4	0.500	3.98	15.96	0	53
1285.0	   9671	 31	16.19	67.13	1.17	2.612	0.843	0.01	275	-2.93	-1.18	362	22.3	52	1025.4	0.500	3.98	15.72	0	53
1286.0	   8889	 32	15.36	65.41	1.17	2.477	0.828	1.99	3580	3.99	1.56	362	22.3	52	1025.4	0.501	3.98	15.64	0	53
1287.0	   7525	 37	15.17	73.87	1.53	2.446	0.961	0.00	271	-3.74	-1.06	362	22.3	52	1025.3	0.500	3.98	15.52	0	53
1288.0	   8300	 34	15.47	70.42	1.36	2.496	0.905	1.98	3579	4.23	1.68	362	22.3	52	1025.3	0.500	3.98	15.96	0	53
1289.0	   9303	 31	15.71	65.60	1.15	2.534	0.825	0.01	275	-3.30	-0.87	362	22.3	52	1025.3	0.500	3.98	15.96	0	53
1290.0	   8051	 35	15.41	71.78	1.42	2.486	0.927	2.02	3582	4.55	1.87	362	22.3	52	1025.3	0.500	3.98	15.60	0	53
1291.0	   8025	 36	15.90	76.31	1.56	2.565	0.990	0.00	275	-4.05	-1.12	362	22.3	52	1025.3	0.500	3.98	15.40	0	53
1292.0	  10240	 34	18.74	83.95	1.59	3.023	1.076	2.01	3579	5.98	1.43	362	22.3	52	1025.3	0.500	3.98	15.60	0	53
1293.0	  10575	 36	20.84	99.56	2.02	3.362	1.291	0.00	273	-4.67	-1.31	362	22.3	52	1025.4	0.500	3.98	15.64	0	53
1294.0	   9987	 40	21.74	113.15	2.52	3.506	1.481	2.00	3578	5.29	2.30	360	22.3	52	1025.4	0.499	3.97	16.00	0	53
1295.0	  10847	 37	21.98	107.52	2.24	3.545	1.399	0.00	279	-5.11	-1.68	362	22.3	52	1025.4	0.500	3.98	16.04	0	53
1296.0	  11244	 36	21.70	101.73	2.02	3.499	1.315	2.00	3578	5.73	1.87	360	22.3	52	1025.5	0.500	3.98	15.84	0	53
1297.0	  11216	 36	22.16	106.09	2.16	3.575	1.377	0.00	275	-4.36	-1.43	362	22.3	52	1025.5	0.500	3.98	15.60	0	53
1298.0	  11890	 36	22.98	107.91	2.15	3.707	1.396	2.01	3580	5.11	2.12	361	22.3	52	1025.5	0.500	3.98	15.84	0	53
1299.0	  11822	 34	21.57	96.31	1.82	3.479	1.233	0.00	275	-3.42	-1.81	362	22.3	52	1025.3	0.500	3.98	15.96	0	53
1300.0	   9760	 35	18.47	85.18	1.66	2.980	1.098	2.00	3578	4.61	1.68	361	22.3	52	1025.3	0.499	3.98	16.00	0	53
1301.0	   8815	 36	17.29	82.27	1.66	2.789	1.066	0.00	275	-3.80	-1.31	362	22.3	52	1025.3	0.500	3.98	15.36	0	53
1302.0	  11132	 30	18.10	73.14	1.24	2.919	0.911	2.01	3580	4.73	1.56	361	22.3	52	1025.4	0.499	3.98	15.60	0	53
1303.0	  11609	 30	18.68	74.83	1.26	3.014	0.929	0.00	276	-4.05	-1.00	361	22.3	52	1025.4	0.500	3.98	15.72	0	53
1304.0	   8974	 36	17.61	83.76	1.69	2.840	1.086	1.98	3579	4.98	1.74	361	22.3	52	1025.4	0.500	3.98	16.08	0	53
1305.0	   9386	 35	17.65	80.90	1.57	2.846	1.042	0.00	275	-3.55	-1.43	361	22.3	52	1025.6	0.500	3.98	15.68	0	53
1306.0	   9715	 34	17.73	79.17	1.49	2.859	1.014	1.99	3580	4.98	1.74	361	22.3	52	1025.6	0.500	3.98	15.68	0	53
1307.0	   9729	 33	17.38	76.24	1.41	2.804	0.972	0.00	280	-3.67	-1.18	361	22.3	52	1025.6	0.500	3.98	15.96	0	53
1308.0	  10415	 31	17.45	72.35	1.26	2.814	0.908	1.99	3579	4.73	1.49	362	22.3	52	1025.3	0.500	3.98	15.92	0	53
1309.0	   9475	 33	16.84	73.53	1.35	2.716	0.937	0.00	276	-3.24	-1.06	362	22.3	52	1025.3	0.500	3.98	15.84	0	53
1310.0	   9081	 34	16.52	73.63	1.39	2.665	0.942	2.00	3578	4.11	1.43	362	22.3	52	1025.3	0.500	3.98	15.60	0	53
1311.0	   9096	 33	16.03	69.50	1.27	2.586	0.884	0.00	276	-3.05	-1.37	362	22.3	52	1025.3	0.500	3.98	15.44	0	53
1312.0	   9035	 32	15.46	65.33	1.16	2.494	0.825	2.00	3579	3.99	1.49	362	22.3	52	1025.3	0.500	3.98	15.84	0	53
1313.0	   8614	 32	14.81	62.83	1.12	2.389	0.794	0.00	279	-3.30	-1.00	362	22.3	52	1025.3	0.500	3.98	15.76	0	53
1314.0	   8160	 32	14.28	61.53	1.12	2.304	0.781	2.03	3580	4.05	1.43	362	22.3	52	1025.5	0.499	3.98	16.04	0	53
1315.0	   8862	 31	14.61	59.73	1.03	2.356	0.747	0.00	276	-3.49	-1.12	361	22.3	52	1025.5	0.501	3.98	15.60	0	53
1316.0	   9625	 30	15.60	62.85	1.06	2.516	0.782	1.99	3580	5.35	1.43	361	22.3	52	1025.5	0.500	3.98	15.76	0	53
1317.0	   9173	 35	17.22	78.87	1.53	2.778	1.015	0.00	280	-3.92	-1.25	361	22.3	52	1025.4	0.500	3.98	15.48	0	53
1318.0	  10063	 36	19.58	92.46	1.85	3.158	1.197	2.02	3580	5.04	1.74	361	22.3	52	1025.4	0.500	3.98	15.92	0	53
1319.0	  10178	 36	20.19	97.01	1.98	3.257	1.259	0.00	276	-3.11	-1.31	361	22.3	52	1025.4	0.500	3.98	16.00	0	53
1320.0	   8787	 37	17.85	87.51	1.83	2.879	1.139	1.96	3579	4.05	1.93	362	22.3	52	1025.4	0.500	3.98	16.08	0	53
1321.0	   8779	 34	16.07	72.00	1.36	2.592	0.923	0.00	279	-3.61	-1.43	361	22.3	52	1025.4	0.500	3.98	15.96	0	53
1322.0	   8865	 35	16.60	75.88	1.47	2.678	0.976	2.01	3579	4.92	1.68	362	22.3	52	1025.4	0.500	3.98	15.52	0	53
1323.0	   8792	 38	18.04	89.28	1.88	2.910	1.163	0.00	277	-4.11	-1.25	362	22.3	52	1025.4	0.500	3.98	15.44	0	53
1324.0	   9088	 39	19.39	99.23	2.17	3.128	1.298	1.98	3579	5.23	1.99	360	22.3	52	1025.4	0.499	3.97	16.00	0	53
1325.0	   9441	 39	20.32	104.81	2.31	3.278	1.371	0.00	275	-4.36	-1.43	361	22.3	52	1025.4	0.500	3.98	15.72	0	53
1326.0	   9608	 39	20.44	104.31	2.27	3.296	1.364	1.99	3578	5.04	2.18	362	22.3	52	1025.3	0.500	3.97	15.84	0	53
1327.0	  10203	 36	19.98	94.87	1.91	3.222	1.229	0.00	273	-3.49	-1.37	363	22.3	52	1025.3	0.500	3.97	15.68	0	53
1328.0	   9131	 38	18.92	94.38	2.01	3.052	1.231	2.00	3576	4.11	2.05	362	22.3	52	1025.3	0.500	3.98	15.84	0	53
1329.0	   8402	 37	16.83	81.48	1.68	2.714	1.059	0.00	275	-2.93	-1.37	361	22.3	52	1025.5	0.500	3.98	16.00	0	53
1330.0	   8361	 33	14.74	63.88	1.17	2.377	0.812	2.00	3576	3.80	1.37	361	22.3	52	1025.5	0.500	3.98	15.76	0	53
1331.0	   8409	 31	14.07	58.29	1.01	2.269	0.732	0.00	273	-2.99	-1.25	361	22.2	52	1025.5	0.500	3.98	15.48	0	53
1332.0	   8165	 32	13.95	58.89	1.05	2.251	0.743	2.00	3579	3.80	1.49	362	22.2	52	1025.3	0.500	3.98	15.76	0	53
1333.0	   8106	 32	13.99	59.53	1.07	2.256	0.753	0.00	275	-3.05	-1.12	362	22.2	52	1025.3	0.499	3.98	15.88	0	53
1334.0	   8738	 31	14.70	61.20	1.07	2.371	0.769	1.98	3579	3.80	1.12	362	22.3	52	1025.3	0.500	3.98	16.00	0	53
1335.0	   8860	 32	15.38	65.78	1.19	2.481	0.833	0.00	277	-2.99	-1.06	361	22.3	52	1025.6	0.500	3.98	15.72	0	53
1336.0	   8166	 32	14.25	61.24	1.11	2.299	0.777	2.02	3580	3.74	1.31	361	22.3	52	1025.6	0.500	3.98	15.72	0	53
1337.0	   6894	 35	13.21	61.53	1.22	2.130	0.795	0.00	273	-2.99	-1.12	361	22.3	52	1025.6	0.500	3.98	15.64	0	53
1338.0	   7867	 32	13.63	58.18	1.05	2.198	0.737	1.98	3580	3.36	1.31	362	22.3	52	1025.4	0.500	3.98	16.24	0	53
1339.0	   8111	 31	13.40	54.88	0.94	2.161	0.686	0.00	273	-2.68	-0.75	361	22.3	52	1025.4	0.500	3.98	15.76	0	53
1340.0	   8277	 31	13.71	56.31	0.97	2.212	0.705	2.00	3579	3.74	1.43	362	22.3	52	1025.4	0.500	3.98	15.64	0	53
1341.0	   8366	 30	13.68	55.52	0.95	2.206	0.692	0.00	272	-2.62	-1.00	360	22.3	52	1025.4	0.500	3.98	15.28	0	53
1342.0	   7182	 32	12.55	54.02	0.98	2.025	0.685	2.03	3579	3.36	1.31	362	22.3	52	1025.4	0.500	3.98	15.44	0	53
1343.0	   7601	 31	12.55	51.39	0.88	2.024	0.643	0.00	275	-2.93	-0.93	361	22.3	52	1025.4	0.500	3.98	15.60	0	53
1344.0	   7814	 30	12.53	50.05	0.84	2.022	0.621	1.98	3578	3.86	1.18	362	22.3	52	1025.3	0.499	3.98	15.92	0	53
1345.0	   7677	 32	13.17	55.74	0.99	2.124	0.704	0.00	275	-2.93	-0.87	362	22.3	52	1025.3	0.500	3.97	15.88	0	53
1346.0	   8050	 32	14.07	60.54	1.10	2.269	0.768	2.04	3578	3.67	1.31	361	22.3	52	1025.3	0.500	3.98	15.80	0	53
1347.0	   7763	 32	13.59	58.57	1.06	2.192	0.744	0.00	276	-2.99	-1.00	362	22.3	52	1025.5	0.500	3.98	15.60	0	53
1348.0	   7032	 33	12.74	56.52	1.06	2.054	0.723	2.01	3579	3.24	1.25	362	22.3	52	1025.5	0.500	3.98	15.76	0	53
1349.0	   6906	 33	12.29	53.72	0.99	1.982	0.684	0.00	275	-2.37	-0.81	362	22.3	52	1025.5	0.501	3.98	15.72	0	53
1350.0	   6703	 34	12.46	56.54	1.09	2.009	0.727	1.98	3578	3.55	1.31	362	22.3	52	1025.5	0.500	3.98	15.80	0	53
1351.0	   6499	 36	12.56	58.94	1.17	2.025	0.762	0.00	273	-2.49	-0.93	362	22.3	52	1025.5	0.500	3.98	15.96	0	53
1352.0	   6787	 35	12.91	59.82	1.17	2.083	0.772	2.01	3579	3.99	1.37	362	22.3	52	1025.5	0.500	3.98	15.84	0	53
1353.0	   8022	 31	13.48	56.09	0.98	2.175	0.705	0.00	280	-2.62	-1.06	361	22.3	52	1025.5	0.499	3.98	15.84	0	53
1354.0	   8649	 29	13.19	50.43	0.81	2.128	0.615	1.97	3580	3.55	1.31	362	22.3	52	1025.5	0.500	3.98	15.40	0	53
1355.0	   8033	 29	12.49	48.54	0.79	2.014	0.596	0.00	275	-2.68	-0.68	362	22.3	52	1025.5	0.500	3.99	15.36	0	53
1356.0	   6849	 32	11.87	50.71	0.91	1.915	0.642	1.98	3579	3.55	1.25	362	22.3	52	1025.4	0.500	3.98	15.60	0	53
1357.0	   6422	 35	12.37	57.89	1.15	1.995	0.748	0.00	272	-2.55	-0.87	362	22.3	52	1025.4	0.500	3.98	15.64	0	53
1358.0	   7537	 33	13.31	57.77	1.06	2.146	0.735	2.00	3579	3.80	1.43	362	22.3	52	1025.4	0.500	3.98	16.04	0	53
1359.0	   9972	 25	13.35	45.59	0.64	2.154	0.527	0.00	275	-2.93	-1.06	361	22.3	52	1025.5	0.500	3.98	15.76	0	53
1360.0	   9062	 27	12.96	46.83	0.70	2.090	0.557	1.99	3579	3.36	1.31	361	22.3	52	1025.5	0.500	3.98	15.80	0	53
1361.0	   6590	 34	12.13	54.56	1.04	1.956	0.700	0.03	279	-2.93	-1.12	362	22.3	52	1025.5	0.500	3.98	15.68	0	53
1362.0	   6442	 34	11.89	53.62	1.02	1.918	0.688	1.99	3579	3.74	1.37	361	22.3	52	1025.6	0.500	3.98	15.60	0	53
1363.0	   7139	 32	12.43	53.33	0.96	2.005	0.676	0.00	275	-2.80	-0.87	361	22.3	52	1025.6	0.500	3.98	15.64	0	53
1364.0	   7279	 33	12.80	55.35	1.01	2.064	0.703	1.99	3579	3.67	1.25	362	22.3	52	1025.6	0.500	3.98	15.88	0	53
1365.0	   7195	 33	12.93	57.02	1.06	2.086	0.728	0.00	275	-2.55	-1.06	362	22.3	52	1025.5	0.500	3.98	16.00	0	53
1366.0	   8536	 28	12.98	49.47	0.79	2.093	0.603	2.00	3578	3.18	1.37	360	22.3	52	1025.5	0.500	3.98	15.60	0	53
1367.0	   8670	 28	12.82	47.69	0.74	2.068	0.575	0.00	275	-2.43	-0.93	361	22.3	52	1025.5	0.500	3.98	15.44	0	53
1368.0	   7142	 31	12.00	49.88	0.87	1.935	0.627	2.03	3579	3.67	1.25	362	22.3	52	1025.4	0.500	3.98	15.80	0	53
1369.0	   6450	 32	11.17	47.69	0.86	1.802	0.604	0.00	275	-2.43	-0.68	362	22.3	52	1025.4	0.500	3.98	15.72	0	53
1370.0	   6291	 34	11.44	50.93	0.96	1.845	0.652	2.01	3579	3.11	1.62	362	22.4	52	1025.4	0.500	3.98	16.00	0	53
1371.0	   6750	 32	11.58	49.05	0.87	1.868	0.620	0.00	275	-2.37	-0.93	362	22.4	52	1025.4	0.500	3.98	15.96	0	53
1372.0	   6476	 32	11.29	48.50	0.88	1.821	0.615	1.97	3579	3.11	1.12	362	22.4	52	1025.4	0.500	3.98	15.84	0	53
1373.0	   6443	 33	11.54	50.68	0.94	1.861	0.647	0.00	276	-2.37	-0.68	362	22.3	52	1025.4	0.500	3.98	15.68	0	53
1374.0	   6612	 32	11.39	48.36	0.86	1.836	0.612	1.99	3579	3.42	1.06	361	22.3	52	1025.5	0.500	3.98	15.72	0	53
1375.0	   7206	 30	11.58	46.31	0.78	1.868	0.575	0.00	275	-2.55	-1.00	362	22.3	52	1025.5	0.500	3.98	15.84	0	53
1376.0	   7789	 29	11.92	45.66	0.73	1.922	0.557	1.96	3575	3.36	1.37	362	22.3	52	1025.5	0.500	3.98	15.80	0	53
1377.0	   7225	 31	11.88	48.49	0.83	1.916	0.606	0.00	275	-2.37	-1.12	361	22.3	52	1025.4	0.500	3.98	15.84	0	53
1378.0	   6966	 32	12.11	51.89	0.94	1.954	0.658	1.98	3579	3.55	1.25	362	22.3	52	1025.4	0.500	3.98	15.68	0	53
1379.0	   7294	 31	12.16	50.20	0.87	1.961	0.629	0.00	275	-2.49	-0.81	362	22.3	52	1025.4	0.500	3.98	15.44	0	53
1380.0	   7227	 30	11.69	47.03	0.79	1.886	0.585	1.99	3580	3.36	1.18	362	22.3	52	1025.6	0.500	3.98	15.60	0	53
1381.0	   7918	 28	11.61	42.90	0.66	1.873	0.516	0.01	275	-2.24	-0.81	362	22.3	52	1025.6	0.500	3.98	15.76	0	53
1382.0	   7573	 29	11.80	45.92	0.75	1.903	0.564	2.00	3579	3.55	1.12	362	22.3	52	1025.6	0.500	3.98	16.04	0	53
1383.0	   6686	 32	11.70	50.37	0.91	1.887	0.639	0.00	275	-2.30	-0.81	362	22.3	52	1025.3	0.500	3.98	15.64	0	53
1384.0	   7014	 32	11.98	50.53	0.90	1.932	0.638	2.00	3579	3.74	1.49	362	22.3	52	1025.3	0.500	3.98	15.68	0	53
1385.0	   7044	 32	12.08	51.09	0.91	1.948	0.645	0.00	275	-2.30	-0.68	362	22.3	52	1025.3	0.500	3.98	15.68	0	53
1386.0	   6478	 34	12.00	54.27	1.04	1.935	0.697	1.99	3578	3.42	1.18	361	22.3	52	1025.5	0.500	3.98	16.00	0	53
1387.0	   7157	 31	11.76	47.98	0.82	1.897	0.599	0.00	273	-2.30	-0.81	361	22.3	52	1025.5	0.500	3.98	15.68	0	53
1388.0	   6964	 30	11.31	45.62	0.77	1.824	0.568	2.01	3579	3.61	1.25	361	22.3	52	1025.5	0.500	3.98	15.52	0	53
1389.0	   6283	 33	11.24	49.39	0.92	1.814	0.630	0.00	275	-2.62	-0.87	362	22.3	52	1025.5	0.500	3.98	15.52	0	53
1390.0	   7268	 31	12.06	49.56	0.86	1.944	0.621	1.96	3580	3.67	1.43	362	22.3	52	1025.5	0.500	3.98	15.60	0	53
1391.0	   7699	 29	12.17	47.97	0.79	1.963	0.592	0.00	275	-2.62	-0.75	362	22.3	52	1025.5	0.500	3.98	15.68	0	53
1392.0	   7078	 31	11.76	48.44	0.84	1.897	0.607	1.99	3580	3.42	1.12	362	22.3	52	1025.4	0.500	3.98	15.84	0	53
1393.0	   7369	 31	12.29	50.78	0.88	1.982	0.637	0.00	272	-2.74	-0.62	362	22.3	52	1025.4	0.500	3.98	15.80	0	53
1394.0	   7130	 32	12.36	52.79	0.95	1.993	0.669	2.01	3582	3.24	1.31	362	22.3	52	1025.4	0.500	3.98	15.40	0	53
1395.0	   7412	 31	12.44	51.71	0.90	2.007	0.650	0.01	275	-2.30	-1.06	361	22.3	52	1025.6	0.501	3.98	15.48	0	53
1396.0	   7385	 31	12.35	51.11	0.89	1.991	0.641	2.00	3579	3.49	1.25	362	22.3	52	1025.6	0.500	3.98	15.80	0	53
1397.0	   7390	 31	12.49	52.19	0.92	2.014	0.657	0.00	279	-2.74	-0.87	361	22.3	52	1025.6	0.500	3.98	15.68	0	53
1398.0	   7248	 33	12.76	55.27	1.01	2.058	0.703	2.00	3578	4.30	1.31	362	22.3	52	1025.5	0.500	3.98	16.24	0	53
1399.0	   6351	 40	13.80	71.78	1.60	2.226	0.940	0.00	277	-3.80	-1.00	361	22.3	52	1025.5	0.500	3.98	15.76	0	53
1400.0	   9625	 32	16.82	72.34	1.31	2.712	0.918	2.00	3579	4.86	1.62	362	22.3	52	1025.5	0.500	3.98	15.88	0	53
1401.0	  13065	 27	18.64	67.21	1.01	3.006	0.799	0.00	272	-3.55	-0.81	362	22.3	52	1025.4	0.500	3.98	15.44	0	53
1402.0	  10977	 31	18.48	76.93	1.35	2.980	0.967	2.01	3580	4.55	1.49	362	22.3	52	1025.4	0.500	3.96	15.56	0	53
1403.0	   9729	 34	17.96	81.00	1.55	2.896	1.040	0.00	275	-3.99	-1.18	362	22.3	52	1025.4	0.500	3.98	15.60	0	53
1404.0	  11610	 29	18.05	70.15	1.14	2.911	0.861	1.99	3580	4.42	1.68	362	22.3	52	1025.4	0.500	3.98	15.84	0	53
1405.0	  10958	 29	17.23	67.66	1.11	2.780	0.834	0.00	275	-3.24	-0.93	362	22.3	52	1025.4	0.499	3.98	15.80	0	53
1406.0	   9059	 33	16.29	71.81	1.34	2.627	0.917	1.96	3579	3.92	1.62	362	22.4	52	1025.4	0.500	3.98	15.88	0	53
1407.0	   9278	 31	15.21	61.91	1.06	2.453	0.773	0.00	275	-2.99	-1.25	361	22.4	52	1025.4	0.500	3.98	15.76	0	53
1408.0	   9562	 29	14.94	58.33	0.95	2.410	0.717	2.00	3579	3.80	1.31	362	22.4	52	1025.4	0.500	3.98	15.60	0	53
1409.0	   8693	 32	14.95	63.39	1.13	2.411	0.801	0.00	277	-2.93	-1.18	362	22.3	52	1025.4	0.500	3.96	15.48	0	53
1410.0	   7471	 35	14.24	66.08	1.30	2.297	0.853	1.97	3578	4.05	1.56	362	22.3	52	1025.3	0.500	3.98	15.40	0	53
1411.0	   7978	 34	14.54	64.92	1.22	2.346	0.831	0.00	273	-3.05	-1.06	362	22.3	52	1025.3	0.500	3.98	15.72	0	53
1412.0	   8840	 32	15.00	62.89	1.11	2.419	0.792	2.02	3579	3.74	1.81	363	22.3	52	1025.3	0.500	3.98	16.12	0	53
1413.0	   8297	 33	14.85	65.25	1.21	2.396	0.832	0.00	276	-3.11	-1.18	361	22.3	52	1025.4	0.500	3.98	15.72	0	53
1414.0	   8152	 33	14.68	64.79	1.21	2.367	0.828	1.99	3579	3.99	1.37	363	22.3	52	1025.4	0.500	3.97	15.44	0	53
1415.0	   8804	 32	15.09	63.84	1.14	2.434	0.806	0.00	276	-2.80	-1.00	362	22.3	52	1025.4	0.500	3.96	15.48	0	53
1416.0	   7853	 35	14.99	69.64	1.37	2.418	0.899	2.01	3580	4.55	1.43	361	22.3	52	1025.6	0.500	3.98	15.60	0	53
1417.0	   8225	 35	15.47	70.96	1.38	2.496	0.914	0.00	275	-3.49	-1.06	361	22.3	52	1025.6	0.499	3.98	15.76	0	53
1418.0	   9547	 31	15.82	64.98	1.12	2.551	0.813	2.01	3580	3.99	1.56	362	22.3	52	1025.6	0.500	3.98	15.64	0	53
1419.0	  10143	 29	15.85	61.90	1.01	2.557	0.761	0.00	279	-3.49	-0.93	362	22.3	52	1025.3	0.500	3.98	15.72	0	53
1420.0	  10644	 28	15.96	60.11	0.94	2.574	0.729	2.01	3579	3.92	1.31	362	22.3	52	1025.3	0.500	3.98	15.68	0	53
1421.0	  10425	 27	15.00	54.51	0.82	2.419	0.650	0.00	276	-3.05	-0.75	362	22.4	52	1025.3	0.500	3.98	15.44	0	53
1422.0	   9679	 28	14.56	55.00	0.87	2.349	0.668	1.99	3582	3.92	1.12	360	22.4	52	1025.5	0.500	3.97	15.60	0	53
1423.0	   8201	 33	14.80	65.47	1.22	2.387	0.837	0.00	275	-3.11	-1.06	362	22.4	52	1025.5	0.500	3.98	15.60	0	53
1424.0	   6889	 38	14.27	71.15	1.51	2.301	0.928	1.99	3579	3.80	1.37	361	22.3	52	1025.5	0.500	3.98	15.96	0	53
1425.0	   6257	 41	13.94	74.06	1.69	2.248	0.971	0.00	277	-3.24	-1.31	362	22.3	52	1025.3	0.500	3.98	15.92	0	53
1426.0	   7619	 36	14.70	68.91	1.37	2.371	0.891	2.01	3579	3.42	1.56	361	22.3	52	1025.3	0.499	3.98	15.80	0	53
1427.0	   8035	 34	14.84	67.03	1.28	2.394	0.860	0.01	280	-2.93	-1.00	362	22.3	52	1025.3	0.500	3.98	15.52	0	53
1428.0	   7502	 36	14.48	67.92	1.35	2.336	0.878	1.97	3579	4.36	1.49	362	22.3	52	1025.5	0.500	3.98	15.68	0	53
1429.0	   7810	 33	13.91	60.81	1.12	2.243	0.775	0.01	275	-3.05	-1.06	363	22.3	52	1025.5	0.499	3.98	15.68	0	53
1430.0	   8247	 33	14.51	62.76	1.14	2.340	0.798	2.01	3579	3.42	1.31	362	22.4	52	1025.5	0.500	3.98	15.80	0	53
1431.0	   8317	 33	14.59	62.95	1.15	2.353	0.799	0.00	276	-2.86	-1.18	362	22.4	52	1025.5	0.501	3.98	15.56	0	53
1432.0	   7722	 32	13.52	58.25	1.06	2.181	0.739	2.03	3576	3.99	1.31	361	22.4	52	1025.5	0.500	3.98	15.68	0	53
1433.0	   7954	 32	13.86	59.50	1.08	2.236	0.754	0.00	277	-2.86	-1.12	361	22.4	52	1025.5	0.500	3.98	15.68	0	53
1434.0	   7836	 33	13.86	60.24	1.10	2.235	0.766	2.00	3578	3.92	1.25	362	22.4	52	1025.5	0.501	3.98	15.84	0	53
1435.0	   7193	 35	13.52	61.96	1.20	2.181	0.798	0.00	275	-2.68	-0.93	361	22.4	52	1025.5	0.500	3.98	15.84	0	53
