"","A"," deviceID","time","latitude","longitude","PM1","PM25","PM10","bin0","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin17.1","bin22","bin23","flowrate","countglitch","laser_status","temperature_opc","humidity_opc","data_is_valid","temperature","humidity","ambient_IR","object_IR","gas_op1_w","gas_op1_r","gas_op2_w","gas_op2_r","noise","time_local","PM25_cs3","temperature_opc_cs3","humidity_opc_cs3","gas_op2_w_cs3"
"7222",0,"220054000c504e5354303420",1689571069,"51.922577","4.480957","5.85",16.86,30.24,310,108,33,7,13,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,12,633,23.61,55.44,1,18.1,73,"na","na",286,278,327,263,57,2023-07-17 07:17:49,22.8394566152598,23.61,55.44,20.3771859752415
"7223",0,"220054000c504e5354303420",1689571074,"51.922577","4.480957","6.17",15.19,18.43,300,111,39,13,8,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,20,633,23.59,55.44,1,18.1,72.9,"na","na",288,278,327,266,37,2023-07-17 07:17:54,21.485886228355,23.59,55.44,20.3725859752415
"7224",0,"220054000c504e5354303420",1689571079,"51.922577","4.480957","6.09",15.45,29.68,336,107,44,7,8,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,22,633,23.58,55.41,1,18.1,72.9,"na","na",287,278,329,266,56,2023-07-17 07:17:59,22.4594383928572,23.58,55.41,21.0517557412903
"7226",0,"220054000c504e5354303420",1689571084,"51.922577","4.480957","5.34",15.9,24.82,304,126,26,11,4,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,9,633,23.61,55.46,1,18.1,73,"na","na",288,278,327,265,71,2023-07-17 07:18:04,22.2631248214286,23.61,55.46,20.3189693085749
"7227",0,"220054000c504e5354303420",1689571089,"51.922577","4.480957","5.8",16.01,43.6,298,130,45,7,11,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,412,14,633,23.58,55.54,1,18.1,73.1,"na","na",287,278,325,263,72,2023-07-17 07:18:09,22.4193264972528,23.58,55.54,19.0865191033632
"7228",0,"220054000c504e5354303420",1689571094,"51.922577","4.480957","6.29",17.04,25.14,341,156,40,5,10,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,18,634,23.61,55.62,1,18.1,73.2,"na","na",289,278,329,263,65,2023-07-17 07:18:14,22.6636119047619,23.61,55.62,20.8359814853379
"7229",0,"220054000c504e5354303420",1689571099,"51.922577","4.480957","5.42",14.7,27.07,321,122,32,7,2,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,15,634,23.59,55.69,1,18.1,73.3,"na","na",288,278,328,262,59,2023-07-17 07:18:19,20.0866744047619,23.59,55.69,20.5404478571428
"7230",0,"220054000c504e5354303420",1689571104,"51.922577","4.480957","6.15",18.06,41.15,314,145,36,5,12,12,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,12,634,23.61,55.77,1,18.1,73.2,"na","na",287,278,329,267,50,2023-07-17 07:18:24,23.0252806845238,23.61,55.77,20.8327814853379
"7231",0,"220054000c504e5354303420",1689571109,"51.922577","4.480957","5.86",18.34,37.82,321,127,34,8,14,10,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,25,633,23.58,55.71,1,18.1,73.2,"na","na",289,278,325,263,57,2023-07-17 07:18:29,23.2069050297619,23.58,55.71,19.0639774366965
"7233",0,"220054000c504e5354303420",1689571114,"51.922577","4.480957","5.98",13.51,17.22,313,129,45,10,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,20,633,23.59,55.67,1,18.1,73.2,"na","na",288,278,328,266,57,2023-07-17 07:18:34,18.4442773115079,23.59,55.67,20.5084478571428
"7234",0,"220054000c504e5354303420",1689571119,"51.922577","4.480957","6.02",18.15,24.91,331,134,41,5,12,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,21,633,23.61,55.66,1,18.1,73.2,"na","na",289,278,327,263,50,2023-07-17 07:18:39,23.0810286309524,23.61,55.66,20.1931318085749
"7235",0,"220054000c504e5354303420",1689571124,"51.922577","4.480957","5.5",15.54,21.13,304,103,39,7,8,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,21,633,23.61,55.69,1,18.1,73.2,"na","na",291,278,326,264,62,2023-07-17 07:18:44,20.9466785714286,23.61,55.69,20.1853714376421
"7236",0,"220054000c504e5354303420",1689571129,"51.922577","4.480957","5.42",14.07,21.77,269,117,35,6,7,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,19,633,23.59,55.71,1,18.1,73.2,"na","na",289,278,327,264,52,2023-07-17 07:18:49,19.2440335119048,23.59,55.71,20.1925318085749
"7237",0,"220054000c504e5354303420",1689571134,"51.922577","4.480957","5.49",12.15,29.59,287,104,29,9,5,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,10,633,23.61,55.74,1,18.1,73.3,"na","na",289,278,332,267,52,2023-07-17 07:18:54,18.318533859127,23.61,55.74,22.3565565948349
"7238",0,"220054000c504e5354303420",1689571139,"51.922577","4.480957","8.1",18.79,48.31,323,161,54,13,12,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,352,21,633,23.59,55.71,1,18.1,73.3,"na","na",288,278,330,263,52,2023-07-17 07:18:59,23.2094396130952,23.59,55.71,21.5456221284543
"7240",0,"220054000c504e5354303420",1689571144,"51.922577","4.480957","7.01",21.09,45.05,273,123,58,8,12,10,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,14,633,23.58,55.73,1,18.1,73.4,"na","na",288,278,326,262,59,2023-07-17 07:19:04,24.8254241188672,23.58,55.73,20.1385214376421
"7241",0,"220054000c504e5354303420",1689571149,"51.922577","4.480957","6.88",17.54,22.9,310,144,47,9,14,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,13,633,23.58,55.83,1,18.1,73.6,"na","na",289,278,330,264,69,2023-07-17 07:19:09,22.4780305059524,23.58,55.83,21.8115471284544
"7242",0,"220054000c504e5354303420",1689571154,"51.922577","4.480957","7.53",22.28,52.92,331,143,63,11,13,10,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,16,633,23.59,55.98,1,18.1,73.7,"na","na",288,278,325,262,57,2023-07-17 07:19:14,22.7438288789682,23.59,55.98,19.4934399366965
"7243",0,"220054000c504e5354303420",1689571159,"51.922577","4.480957","5.97",14.52,25.15,333,132,41,10,8,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,18,633,23.59,56.1,1,18.1,73.7,"na","na",290,278,325,263,62,2023-07-17 07:19:19,19.9451404761905,23.59,56.1,19.4349399366965
"7244",0,"220054000c504e5354303420",1689571164,"51.922577","4.480957","5.91",14.39,21.64,290,116,42,10,9,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,24,633,23.59,56.15,1,18.1,73.8,"na","na",290,278,327,264,60,2023-07-17 07:19:24,19.5760867261905,23.59,56.15,20.2531068085749
"7245",0,"220054000c504e5354303420",1689571169,"51.922577","4.480957","6.85",19.9,33.43,344,142,53,6,13,12,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,17,633,23.59,56.16,1,18.1,73.8,"na","na",288,278,329,266,56,2023-07-17 07:19:29,23.1616566883117,23.59,56.16,20.8483564853379
"7247",0,"220054000c504e5354303420",1689571174,"51.922577","4.480957","6.06",19.12,77.23,320,128,43,9,7,12,3,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,401,10,633,23.59,56.16,1,18.1,73.7,"na","na",287,278,330,267,55,2023-07-17 07:19:34,22.7963277380953,23.59,56.16,21.5450471284544
"7248",0,"220054000c504e5354303420",1689571179,"51.922577","4.480957","6.18",16.88,68.18,379,157,41,5,8,12,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,427,15,633,23.58,56.12,1,18.1,73.8,"na","na",289,278,326,264,46,2023-07-17 07:19:39,21.9046109821429,23.58,56.12,20.1628089376421
"7249",0,"220054000c504e5354303420",1689571184,"51.922577","4.480957","6.49",21.52,45.94,331,158,52,6,11,11,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,17,633,23.59,56.15,1,18.1,73.8,"na","na",289,278,327,264,60,2023-07-17 07:19:44,22.4892767893218,23.59,56.15,20.2531068085749
"7250",0,"220054000c504e5354303420",1689571189,"51.922577","4.480957","7.04",17.4,28.09,354,168,58,11,13,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,11,634,23.59,56.18,1,18.1,73.8,"na","na",288,278,327,263,57,2023-07-17 07:19:49,22.1152176785715,23.59,56.18,20.1186068085749
"7251",0,"220054000c504e5354303420",1689571194,"51.922577","4.480957","6.43",16.27,24.18,362,151,48,12,8,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,19,633,23.59,56.21,1,18.1,73.9,"na","na",290,278,326,264,46,2023-07-17 07:19:54,21.2962757142857,23.59,56.21,19.9853089376421
"7252",0,"220054000c504e5354303420",1689571199,"51.922577","4.480957","6",18.59,48.63,349,135,44,7,13,6,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,18,633,23.61,56.28,1,18.1,74,"na","na",288,278,331,267,47,2023-07-17 07:19:59,22.7711039880952,23.61,56.28,21.9888561147186
"7254",0,"220054000c504e5354303420",1689571204,"51.922577","4.480957","6.09",17.38,52.2,331,113,49,9,13,8,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,413,16,633,23.56,56.31,1,18.1,74,"na","na",289,278,327,264,43,2023-07-17 07:20:04,22.1103410119048,23.56,56.31,20.3483806180987
"7255",0,"220054000c504e5354303420",1689571209,"51.922577","4.480957","6.65",21.23,58.85,335,142,57,11,8,12,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,14,633,23.56,56.38,1,18.1,74.1,"na","na",288,278,326,265,54,2023-07-17 07:20:09,22.5478091784604,23.56,56.38,20.8737860273077
"7256",0,"220054000c504e5354303420",1689571214,"51.922577","4.480957","6.21",15.57,34.63,335,142,43,9,9,9,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,21,633,23.56,56.43,1,18.1,74.1,"na","na",290,278,327,263,54,2023-07-17 07:20:14,20.7062296428572,23.56,56.43,20.9336681180987
"7257",0,"220054000c504e5354303420",1689571219,"51.922577","4.480957","6.08",17.26,46.82,299,155,41,13,6,9,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,418,19,633,23.59,56.45,1,18.1,74.1,"na","na",287,278,328,263,112,2023-07-17 07:20:19,22.1250155952381,23.59,56.45,21.3525841666667
"7258",0,"220054000c504e5354303420",1689571224,"51.922577","4.480957","4.9",14.07,20.45,326,104,30,3,10,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,26,633,23.56,56.48,1,18.1,74.1,"na","na",289,278,328,264,77,2023-07-17 07:20:24,19.2560745833334,23.56,56.48,21.48503
"7259",0,"220054000c504e5354303420",1689571229,"51.922577","4.480957","5.62",16.21,26.59,305,128,31,9,16,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,14,633,23.59,56.42,1,18.1,74,"na","na",289,278,328,264,90,2023-07-17 07:20:29,21.3091177976191,23.59,56.42,21.3525841666667
"7261",0,"220054000c504e5354303420",1689571234,"51.922577","4.480957","6.15",18.21,64.88,361,144,37,10,10,13,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,426,14,633,23.61,56.36,1,18.1,73.9,"na","na",288,278,325,264,66,2023-07-17 07:20:34,22.7211669642857,23.61,56.36,19.709242912887
"7262",0,"220054000c504e5354303420",1689571239,"51.922577","4.480957","5.66",14.62,39.31,294,129,41,10,5,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,412,15,633,23.58,56.23,1,18.1,73.8,"na","na",289,278,326,265,64,2023-07-17 07:20:39,19.9361800595238,23.58,56.23,19.9853089376421
"7263",0,"220054000c504e5354303420",1689571244,"51.922577","4.480957","5.49",14.35,27.91,305,117,40,11,7,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,12,633,23.59,56.17,1,18.1,73.8,"na","na",287,278,326,263,81,2023-07-17 07:20:44,19.5420346428572,23.59,56.17,20.0430589376421
"7264",0,"220054000c504e5354303420",1689571249,"51.922577","4.480957","5.12",10.72,47.98,306,126,23,5,8,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,384,17,633,23.59,56.2,1,18.1,73.8,"na","na",290,278,331,266,74,2023-07-17 07:20:49,17.9223331547619,23.59,56.2,22.0575061147186
"7265",0,"220054000c504e5354303420",1689571254,"51.922577","4.480957","5.92",16,40.25,292,113,34,11,11,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,15,633,23.59,56.23,1,18.1,73.8,"na","na",288,278,328,266,66,2023-07-17 07:20:54,21.1084998809524,23.59,56.23,20.3318978571429
"7266",0,"220054000c504e5354303420",1689571259,"51.922577","4.480957","6.27",14,39.71,330,156,38,3,14,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,9,633,23.62,56.24,1,18.1,73.9,"na","na",289,278,325,263,65,2023-07-17 07:20:59,18.8278513293651,23.62,56.24,19.2240399366965
"7268",0,"220054000c504e5354303420",1689571264,"51.922577","4.480957","6.14",17.5,52.73,291,139,43,7,11,7,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,394,21,633,23.59,56.3,1,18.1,74,"na","na",290,278,327,264,59,2023-07-17 07:21:04,22.2368288690477,23.59,56.3,20.338376451432
"7269",0,"220054000c504e5354303420",1689571269,"51.922577","4.480957","6.53",17.54,28.35,303,139,33,9,21,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,19,633,23.61,56.34,1,18.1,74,"na","na",287,278,327,262,73,2023-07-17 07:21:09,22.2796442857143,23.61,56.34,20.3463931180987
"7270",0,"220054000c504e5354303420",1689571274,"51.922577","4.480957","5.93",18.16,47.75,311,127,36,3,11,10,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,12,633,23.59,56.34,1,18.1,74,"na","na",290,278,326,266,124,2023-07-17 07:21:14,22.6674252976191,23.59,56.34,20.2832452471659
"7271",0,"220054000c504e5354303420",1689571279,"51.922577","4.480957","6.01",17.69,23.81,317,109,31,12,10,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,21,633,23.59,56.37,1,18.1,74,"na","na",290,278,326,265,99,2023-07-17 07:21:19,22.4634367857143,23.59,56.37,20.8648735273077
"7272",0,"220054000c504e5354303420",1689571284,"51.922577","4.480957","6.09",17.03,24.53,301,101,32,7,9,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,16,633,23.61,56.34,1,18.1,73.9,"na","na",288,278,323,262,140,2023-07-17 07:21:24,22.0814957142858,23.61,56.34,18.0301579739434
"7273",0,"220054000c504e5354303420",1689571289,"51.922577","4.480957","5.84",14.77,20.76,275,99,38,9,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,13,633,23.62,56.3,1,18.1,73.8,"na","na",288,278,326,265,64,2023-07-17 07:21:29,19.9330667261905,23.62,56.3,20.2844285804992
"7275",0,"220054000c504e5354303420",1689571294,"51.922577","4.480957","6.8",16.84,24.62,284,141,41,10,7,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,20,633,23.62,56.21,1,18.1,73.8,"na","na",289,278,325,262,63,2023-07-17 07:21:34,21.9019694642857,23.62,56.21,19.1670399366965
"7276",0,"220054000c504e5354303420",1689571299,"51.922577","4.480957","5.43",14.79,35.25,289,96,32,3,9,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,15,633,23.61,56.17,1,18.1,73.7,"na","na",288,278,326,264,59,2023-07-17 07:21:39,19.9019608928572,23.61,56.17,20.0476589376421
"7277",0,"220054000c504e5354303420",1689571304,"51.922577","4.480957","7.61",21.15,27.98,314,150,43,12,11,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,20,633,23.64,56.14,1,18.1,73.7,"na","na",287,278,327,265,58,2023-07-17 07:21:44,22.6410294363276,23.64,56.14,20.2566234752416
"7278",0,"220054000c504e5354303420",1689571309,"51.922577","4.480957","7.81",20.42,36.38,373,136,53,12,13,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,19,633,23.61,56.1,1,18.1,73.6,"na","na",288,278,326,264,40,2023-07-17 07:21:49,23.2870046049783,23.61,56.1,20.2321589376421
"7279",0,"220054000c504e5354303420",1689571314,"51.922577","4.480957","6.87",17.52,30.68,339,127,37,7,13,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,14,633,23.64,56.07,1,18.1,73.6,"na","na",288,278,329,265,39,2023-07-17 07:21:54,22.429895952381,23.64,56.07,20.9751231520046
"7280",0,"220054000c504e5354303420",1689571319,"51.922577","4.480957","6.73",16.32,31.95,275,109,34,4,10,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,14,634,23.64,56.08,1,18.1,73.7,"na","na",288,278,330,264,39,2023-07-17 07:21:59,21.4403986309524,23.64,56.08,21.613563795121
"7282",0,"220054000c504e5354303420",1689571324,"51.922577","4.480957","7.69",19.08,33.45,299,113,36,7,9,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,13,633,23.64,56.08,1,18.1,73.5,"na","na",288,278,330,264,37,2023-07-17 07:22:04,22.9199339880952,23.64,56.08,21.613563795121
"7283",0,"220054000c504e5354303420",1689571329,"51.922577","4.480957","7.73",15.56,21.42,314,116,49,12,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,24,633,23.64,56.03,1,18.1,73.5,"na","na",289,278,330,263,35,2023-07-17 07:22:09,20.8375352380953,23.64,56.03,21.672063795121
"7284",0,"220054000c504e5354303420",1689571334,"51.922577","4.480957","7.32",20.05,41.78,375,148,23,13,7,11,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,19,633,23.65,56.02,1,18.1,73.5,"na","na",288,278,329,261,45,2023-07-17 07:22:14,23.3251723430736,23.65,56.02,20.9735398186713
"7285",0,"220054000c504e5354303420",1689571339,"51.922577","4.480957","7",24.65,95.01,359,148,40,12,10,13,7,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,390,21,633,23.65,55.92,1,18.1,73.5,"na","na",290,278,330,265,39,2023-07-17 07:22:19,23.1750833603896,23.65,55.92,21.6702304617877
"7286",0,"220054000c504e5354303420",1689571344,"51.922577","4.480957","5.39",12.88,15.55,318,80,26,6,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,12,633,23.64,55.92,1,18.1,73.5,"na","na",289,278,326,264,42,2023-07-17 07:22:24,18.3888982043651,23.64,55.92,20.2895756043088
"7287",0,"220054000c504e5354303420",1689571349,"51.922577","4.480957","7.06",19.51,30.45,346,120,54,11,8,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,16,633,23.62,55.95,1,18.1,73.4,"na","na",289,278,334,267,60,2023-07-17 07:22:29,23.3361594958514,23.62,55.95,23.8615247547197
"7289",0,"220054000c504e5354303420",1689571354,"51.922577","4.480957","5.83",15.39,32.52,293,120,39,10,10,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,9,633,23.62,55.93,1,18.1,73.4,"na","na",290,278,332,267,34,2023-07-17 07:22:34,20.7143054464286,23.62,55.93,22.4242190948349
"7290",0,"220054000c504e5354303420",1689571359,"51.922577","4.480957","6.61",20.87,54.03,322,147,49,8,10,9,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,17,633,23.64,55.88,1,18.1,73.3,"na","na",289,278,330,267,34,2023-07-17 07:22:39,23.1015585398629,23.64,55.88,21.836563795121
"7291",0,"220054000c504e5354303420",1689571364,"51.922577","4.480957","5.53",15.88,43,281,113,34,8,10,9,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,17,633,23.64,55.83,1,18.1,73.4,"na","na",288,278,330,265,32,2023-07-17 07:22:44,21.2528556845238,23.64,55.83,21.815313795121
"7292",0,"220054000c504e5354303420",1689571369,"51.922577","4.480957","5.65",19.71,37.06,328,108,32,5,12,12,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,15,633,23.65,55.84,1,18.1,73.3,"na","na",289,278,330,267,37,2023-07-17 07:22:49,23.5951975514069,23.65,55.84,21.8174804617877
"7293",0,"220054000c504e5354303420",1689571374,"51.922577","4.480957","5.36",10.5,18.46,317,120,36,6,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,17,633,23.62,55.83,1,18.1,73.3,"na","na",290,278,330,267,36,2023-07-17 07:22:54,17.8865844047619,23.62,55.83,21.8161471284544
"7294",0,"220054000c504e5354303420",1689571379,"51.922577","4.480957","6.4",18.45,51.85,327,122,49,7,15,8,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,15,633,23.65,55.83,1,18.1,73.4,"na","na",291,278,328,267,39,2023-07-17 07:22:59,22.9796089583333,23.65,55.83,20.8080811904762
"7296",0,"220054000c504e5354303420",1689571384,"51.922577","4.480957","5.88",14.25,30.12,324,118,35,12,12,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,10,633,23.66,55.83,1,18.1,73.4,"na","na",287,278,331,267,40,2023-07-17 07:23:04,19.4955213095238,23.66,55.83,22.4603144480519
"7297",0,"220054000c504e5354303420",1689571389,"51.922577","4.480957","6.51",16.84,53.97,340,125,39,11,13,10,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,387,16,633,23.64,55.89,1,18.1,73.4,"na","na",287,278,327,264,49,2023-07-17 07:23:09,22.0913636011905,23.64,55.89,20.3831234752416
"7298",0,"220054000c504e5354303420",1689571394,"51.922577","4.480957","5.98",16.64,51.7,305,102,48,8,12,9,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,393,13,633,23.64,55.9,1,18.1,73.3,"na","na",290,278,328,267,50,2023-07-17 07:23:14,21.9104077678572,23.64,55.9,20.6664145238095
